Product,Purchases,"Weight (g)","Average Delivery Time (Days)","Size (cm3)"
35382d3a4938866b6dd534f2d6c18763,5,575,11,6137
353f9040451759cc7153da959db1e531,1,18600,11,106856
3540941843e8ab59a8a8ed75970562db,1,512,9,6930
35488a446a9fe259f079ba250f4e2110,3,950,14,3328
35488a9242f4aa7f9f5c3580f1243512,1,200,13,4096
3548e75fd407073147486bbc50226ac4,1,1500,12,5208
354a74f657f4d957f2a0e5b9ee1eeb7f,3,2950,12,49248
354b4462c54cd203759f94de3b02b4aa,1,2550,7,24192
3552627a68384dc559f0fd4cce173269,6,150,11,1782
35535e9b73528a87eb39b134a72a6544,1,1000,15,15625
3554200c1d7f3b4b39a0ae68aa1c0a54,4,4633,9,37740
35557c68a22ecebcf066e25ca2ddc144,16,300,14,1428
35559c3265789453c74498644a9f8d6b,1,500,6,15625
35582ccc8dcd2cc9841d257c0506b641,4,4250,14,8000
355c91ffac499557d65c0821237b6350,2,850,10,352
355e78eaf102f03855b48498d1b7e996,2,9700,12,96000
3560066ba5a5b4f87a8d5de6da565792,1,1100,13,5700
3560cb23f7a6760dc967498e22caa460,1,2100,44,19680
3569d4374a919941a50f57371b1dc93d,1,2700,5,10416
356bc9278252d4fb0c566e64612fc83e,1,200,8,576
356e2bc619a86d27375fc1f8e8092432,1,450,17,27000
3570caaeaa3f5a1ae76392bb2b4155f9,17,1550,15,16740
3572a945e47ca64e7796603040878145,1,2000,12,15000
357a9e8a4b691ffbb0f855b23d490c4e,12,390,13,5474
3581206bcfdc0f2611c3d1e8edb87719,5,2300,25,2783
35819a9e5342bae7ad7a0016460dee25,3,150,16,2304
3581c0b0a9a0bcd1a49381b65b4cd7e6,2,2050,13,32670
3589d24a1230be423827a1c139584dff,1,22183,26,110864
358c791cbb9616153f8864c3d6eabaf4,1,4317,3,15120
358d37dd53f3e05e0210a3ca3d953aca,1,200,17,2204
358f9c828a6dc15064ce2b9acdf38bf9,2,700,3,12960
3591b4602bb8316dd178c98a97c29454,4,1650,12,15750
3596313732572c949495070ab59bbb4f,1,3000,21,8349
3597f6d6e2ae78b39559cfa20eb3ddd4,1,200,16,2576
35a64b909964e4f4ee51ef5899830ecd,1,3850,10,20539
35aa06ce9cf87fdcb9b19797c981c4a6,2,2067,14,6930
35ad08ea141acf7c484c97075944610f,2,225,10,1936
35afc973633aaeb6b877ff57b2793310,162,1825,14,21200
35b1777d7b1b0e7839a9d0bd138f4c76,2,300,8,2835
35b3dfb985d0487fdf185b326d977b49,1,3000,13,11594
35b85b6e9fb3bec1fb60fc7ed4204101,1,1500,10,8640
35b951a4450662e330e5a1cb60fa11ff,1,200,6,3840
35b9cce4c9cd4359551a3d702b25ad4c,4,300,16,24276
35b9e8c317cea9e313573fe8cd9af9a2,1,350,21,352
35bb9bb34081e700884cfbc67daceb12,1,8000,2,30888
35bc6c77029697004675d3a2ce505916,18,610,11,6480
35bd74b6319ba18ae4f30d8b54144fd2,1,200,33,18000
35c22f2ce4b0627c44c10feec4d02c4d,1,1850,10,704
35c4a5bb0f191b77c8900661f047250b,2,1013,2,8970
35c4bd936587a3b496e5f865b551de1a,1,1850,11,27000
35c5886c8fb424305569a555df688541,2,650,21,2816
35c5e00f6a23366ce44aaedc05da015d,2,100,10,10000
35c7e6723b080a78be6fc25d81eff5ea,1,1350,19,23625
35d53a0d49b1f0e9635e60bb14da0c86,1,225,7,6137
35d6a7880150d5dacc9ad0c9a9cfb233,1,725,14,5152
35e26f65c3f380cfe6257d771fb067d2,1,867,16,7020
35e30f098f0bdf1af247ff22a9b14fd8,3,5050,14,4500
35e5dc947c66435929389d8043b9a6ff,1,8900,6,51975
35ebf08a93899d44e756809e11b14754,44,150,14,3240
35efb9f20785abb24313fa712efa8fdd,1,800,5,14000
35f00e354f3d048167beb8586eaf031b,1,200,7,352
35f2f253dd0f52362515bb0394741a84,1,900,2,1936
35f9df7e049ca5ca029f70ec5392e51c,1,100,27,1452
35fedf44451bf3020fd3abaf5827d41e,2,1600,11,3825
35ffbac108d291eae9a8df90f92f6fad,1,950,9,26350
36027cd76cee85025c9136de78270a6c,1,14600,26,94192
36038dae78cc227e4d14b174f0f695d0,10,2200,14,8000
3606696d19bbcad6cb6c0e985749862f,12,450,7,2160
3609dcfca328f686e30517807ce959a9,2,1150,8,4096
3609e71ee429fe986330f9709564fdfe,1,1200,4,8816
36174802c8879b643cefc0511e7f06ed,1,30000,16,208624
361d8cb449a8b6a7c58b4a0c8ef23888,2,700,9,2760
362052fcdf7c9e3596a0a6c97536cdc3,4,100,13,2646
3625fbaf8284047185fb0351f2f84ae3,13,1600,19,5000
362917ef32b7ab0660f1d2b1111396ac,1,900,33,352
362fe881d98a8832ec0152f279f8577c,2,2940,14,14592
3630657a252ca88c694edfa53f2ad9f2,1,300,3,936
363a742635cc645c207ce8102de9b837,10,3600,14,21600
363a9f5b97bf194da23858be722a7aa5,3,30000,16,250000
3647983375e701c3f089068b5fc0cf98,1,4000,6,40625
3648e11d15ee75fee70a690f89bc9100,1,9700,6,41328
364c1b9489e407ae88e1d12e89514428,2,1900,14,2737
364c376300bf404053c44c790b493868,1,2050,9,2080
364db9e9154fdb4355992287afa4f774,1,13550,13,76560
364e789259da982f5b7e43aaea7be615,2,750,10,2560
3651da23518f818b7da19d3ec6c69f5e,1,150,15,1750
36555a2f528d7b2a255c504191445d39,1,1467,13,7360
365cdbd29e4a18a4e258fc40c6fc746c,4,7700,6,61705
3663ccbce96bbbea6b1b38558b5356a0,3,7050,7,40392
366655b7359eec947f873c83398a2548,1,300,26,2560
36696562bef043d7e07305d62baf5ca7,1,3800,17,17472
366980848ec5025f19199579ff57bd6d,1,3800,2,5103
366dbf5b3f67b090f640ae9573b757ee,1,1275,5,14875
366fb80c3e571888b162f820701d4e79,1,200,16,1750
366fc6db2f1be11fe79d739bc5c69799,5,195,5,2944
367871ca2236ba02679d121c50db7265,1,1100,13,37128
367dd13835e78ce371a3e7ed449a1d26,2,350,10,3630
367f4a5ae70f2e8de8d9eb1c13f280b1,2,1950,6,2400
36826c711e5778c8d88a7311cc29c446,3,5450,11,8000
368343a35b2e888dae4f3f831d22437a,1,300,10,2704
36856b22e842c96589a6b542aa92e179,2,500,10,8000
36876fa11e21f66fcbe91abde34210c5,1,5500,6,44289
368aefcea6b2454dff5ce8156ea6766b,2,1046,8,16767
368c6c730842d78016ad823897a372db,388,1650,15,19800
368e069951582162e3d1d2151051e978,2,1200,4,1360
36908dfc3aabeafc9039dc2365586c0e,7,400,10,3240
3690ffac39b2896ed64f47bd701a9666,2,1200,10,6050
369440882015b4d57e6f077771c3411e,1,300,30,1936
36945ab7b40f69883323c9be517b640d,2,5450,10,21840
36975c1f4448337cdf6e23093b943fb5,1,1637,7,13662
369dfa384d5ad2a0cb97cb4cda846c47,10,225,12,8100
36a3aa7d9d4e2bfcd7edb9c2abf061a6,2,2450,12,23625
36a4730522f6c06d61028293616a9ec5,1,4650,12,34020
36a9cdf8fb5ea34c5d74cbe8578c119c,1,850,19,2400
36ab622c8cb4f831132849c587ba600a,1,968,6,2728
36af22070302e9864c747cfc1f76dce9,1,15500,22,52800
36b5bbad82f37ff2276398395227af7d,1,300,10,4000
36b8b14d0662ef735c8ef4856f4dde58,2,88,11,1568
36b9f40522d1eee3f0240111792fac18,2,650,4,2880
36ba42dd187055e1fbe943b2d11430ca,2,0,9,22500
36ba5561e351eef68d3554697132a9a8,3,240,12,2205
36bd3e4daa4604d112f17dccd24ee59e,15,150,10,1904
36c1f365be147f6c1c6d023ef73b17c3,1,1500,8,10080
36c2d6cd6fd0a6720f3ebe3379a2032d,1,3500,10,13500
36c554eb2e204a1db6000ed146c9fbde,1,170,1,4522
36ca9a8843947771769143fd2ce148dc,1,1250,7,7865
36d2ea35ee407975d70fcef78e16e3a8,1,14050,5,67280
36df104745cb6dd332bd1eff627af709,4,493,12,2904
36e51737e6dad4e510d102b8c95167b1,2,305,7,6279
36e76b21975cb010ce431815283898dc,1,250,4,2464
36e89a9ec56f96288ea7fbb266132288,1,100,7,1584
36e8b28f4e34b4117e2cde0fd2afe789,1,1617,6,3952
36ed32627110790264cb94c9d49ffea1,1,200,3,3072
36eece49385945a72f46e8edc9a56e42,5,1036,9,2860
36eed9a4d7d8e8ef649fa2371ec6eacf,1,1700,3,12250
36efd30e7c14e8ed3a6557e9104112b3,5,100,20,576
36f60d45225e60c7da4558b070ce4b60,126,207,16,2926
36f78198534cccd08c53c29b56e82d55,1,150,6,1056
36f8f85fb4edf9d4e94bf65e8d3298d4,1,950,5,2436
36fe62c1a0f657634af86b5bbf10f459,1,1400,24,8712
37055d9442bfc227231d5983f329ff9f,1,300,5,2772
37095a57db396667492dcd7e10f5b792,2,850,19,1760
370a34deee3d35034c20edfd14ab3d62,1,200,15,352
370c500401de58da2a25c8cab27527cc,2,2200,13,43706
37116a322ceabbe82c30430000af0db3,5,200,19,3000
3718e428a53d75dc322c79a49bdbe3aa,2,1538,5,10032
37198d89720c48e300eb114f54c5c732,1,250,11,4620
371aee0c62742638ecc8c56910184dc8,1,350,11,3584
372124d6931c4bc48dd0d56075ebee7c,5,50,8,600
37244e10d8b612acfba950f0ef0be093,1,30000,46,133128
37246960437c4a40a03c40f0ea2e957c,7,1800,11,14440
372645c7439f9661fbbacfd129aa92ec,29,1500,9,7616
37274552ed878a9f6279f30be24b1473,1,700,9,6859
3729e88d6c44656dc1bbd5f3c57b00d4,3,700,10,12000
372a9ccafbec639bad6b93dac67e6b85,1,800,6,1200
37318ccebb2ced72bd1b548b55ab4e31,3,200,11,576
3732271dbc064b3c2c372c5675c914ce,1,1467,13,22080
3733ab31371499cdb860660de819a97f,1,2450,8,6003
37345ac393270dc6d661b95fbdc0af24,1,1800,9,12672
3736d232d7b439822cdb4cfee973fba0,1,833,6,13230
373735f3dfdb3b3efac836ca54c2480f,1,8600,22,60000
373a617610cfa1c7e1998fb1bfcdd51b,1,155,25,10560
374137d89cb46d9debd574e31e6816b8,1,1333,8,8160
3742d0dd9b1cd0af83916e7be979d830,1,1450,5,12936
3742ea63675dd01004c7dd8a3cd46d48,1,900,19,4433
3743820de2227103b72b029a352fb98b,3,183,16,2816
37470d84427730445b3b251bb796d528,8,125,9,2392
375478581c97832540b9209722a32058,1,17600,3,105300
37583bbe907fb493b9b2efdc7b24ab54,2,1300,2,13640
37587b932bbc7d76c4d1cde1cba57542,1,800,8,5616
3763fffb56c390429e57e053173a47cc,1,350,9,12000
37664a6100bf523c545b7040be69ad00,1,1600,10,10416
37687af102d29a6259f660049b66872b,2,250,3,6992
37688aa1d7a6026150febae63af9f98a,3,200,23,7776
376dbd64a8f0b17e74d40183e12f2f8e,1,2300,14,6512
3773a3773f5978591cff7b3e614989b3,1,1050,5,5120
377509eb8232dcaccdfc75261e5c50fd,1,150,12,1248
3777da5a4d01cc856906b449ddb7ffd3,2,7300,6,17150
3779f2d78a8cc041bcce56232d83befb,5,1125,10,5780
377d0ea8bb2c8365af0b1519223d324a,1,150,9,1232
3787e7ea150c3a54578d3f58b133f9bf,1,900,18,12240
378bb6601c068c842ca65be6c5e45ccd,5,1700,12,4320
378e13082055394b5a1607162398a207,3,200,25,3200
3790861742b5e1e8c72bc179fbeba4be,3,250,64,1680
37933ba010cb5d5f231585d26287bed3,2,9800,14,58621
3795823a832215210d81bb4f8fafc95b,2,200,7,2378
379e1dd5ee78e22877ee8a895cdb8244,1,9088,6,123240
37a0aa952d52e1141cd6e9b489a82f4e,1,400,28,15660
37a596b78c308cadd1669984686b04c4,1,1800,8,7128
37a6534264082d880dbd603dae588aaf,1,550,3,1600
37b56eb8cc2988e0d7b5cfd7858d67b3,1,2700,12,19200
37b68dc7d701dd876736ad568b8f152f,1,350,7,11552
37b99aa22bbac19b2a4afc4b2a958a53,17,17300,11,17576
37ba623c5ab34ea8b964009a10e87126,3,487,8,6069
37bb05868e497e0d9356d850c3d3bab4,3,300,11,2574
37be426992f83a0fe7922c694f0d6947,1,600,23,4200
37bfa14183ddce17983a1980a3337042,1,2500,8,4807
37c0cfb5f2381b6130c1ddaa5df146ae,2,1200,25,16864
37c1807e0414c64365b34aac29e0d186,2,900,22,7616
37c30504e77191e93709b3e44e5393d0,2,300,13,800
37c3932ee8a101cbabcfc597e92c26af,1,50,20,3072
37c4348304039a0f963eb67b5eeb0710,3,800,15,36000
37c4c3f162a9549087175b1391df2f02,3,975,8,3420
37c5b1281e2b86442a3d6a5478af7ab8,1,700,9,6250
37c8b2425c9c0455491b06ad8671c224,2,198,15,2295
37ca4ae4320cdda8a0ef625049f4cb88,3,1900,16,42000
37cc742be07708b53a98702e77a21a02,1,400,13,5967
37cdd2e6cf19b94999e23e10cc95cdde,2,150,15,4000
37d007abbb05d792773dcf090208e077,1,1175,8,17820
37d0fe92df113ffff0dd68d39a6e05b7,1,6600,27,36864
37d19b9dd7ebf721bff9d6cdab3a7452,1,800,18,15750
37d2e3656244fd840ebd0460360455cd,5,700,9,13950
37d6f8bf938208f8a2268dd49c2e7c45,1,200,22,560
37d83d294c825fd69de0dea08933cf40,1,150,3,1320
37dcce9d511e9729330ad4d80de13cfa,1,100,14,640
37dffde0476450e75dae423136954b0f,2,250,5,8000
37e25cb997fa9c3559b68928bdddff23,2,400,18,4896
37e6d1846b84ed781ae3af2fd42c7469,1,4800,12,18000
37eab73447adec63c01f2cebf76afd9e,6,300,7,6750
37eb540beaaf7aebd7d20b2f384af63d,3,250,24,2560
37eb69aca8718e843d897aa7b82f462d,15,600,15,15200
37f1683632915589a5622c5e7db4c0d0,1,662,6,7371
37ff4de377ca7a4bc299086c73de26b1,2,4500,24,41250
3801834fa30c52a5aaa9508b3eb15b50,1,1500,5,14175
3801f58e89610213b829e4b6adb9556a,1,2300,13,7920
38021cef829efa264df6f9d21c4df6e9,2,250,7,2640
380aa1e702b7e85375d3d81d893acf73,1,550,5,3630
381169576b9f3c083a1c3261da161a3b,8,225,11,6525
381402fe1e8aa91c45f813615ab5a596,3,400,10,3520
3817b9ab15f83deb6e7b1fb0285a560a,1,2100,11,34048
3817f43dd89a3b94135f37a00b255c41,1,250,10,4500
3818a07e6b254165220a6c0eb6e7b538,1,1225,6,18144
381fea04c0d7c8bdbcb05f03727a1c07,1,600,8,6272
38201aa4f47d255ccc9f259c913854a4,1,1750,10,10080
3820a5a6c03c2c5c4bb17716840dc328,1,175,4,1638
3822a27bc32b4e20694f1819c6d6e7ec,1,6400,8,4500
382c2f734ff9d09b3cc73d86f618dbd6,1,2400,10,33046
382d28bfa85a9857cd10bfdb1b8b7f80,1,3300,11,8464
382d3a69f930988d7ad77f78f31c0944,3,250,32,4096
382db2ed3015c04d4b844d2a0712494c,5,1500,11,11700
3831462c36ead78cff9e8fb704dbb879,4,7200,10,34800
3836f0abd1d2ccdd858b09f3101e1aad,1,2267,24,16170
383cefbb51f1c8bfaead6154724b06fb,1,237,22,4096
3846547667e1aa278c1d0259febee234,1,2200,23,22500
38481079a1b7b615e150e2dc4d257bd7,1,1950,10,10010
3853e3608767e301916da6f925cddb2f,1,2200,6,75000
385a33a408e9c35c9fbc2025c12f3784,10,220,12,3432
385b47aa4a6fda44c85e4899cfb81b96,1,100,8,880
385c861f274a680e93e8391c65bf8269,1,6100,4,20539
385eab549097bb2081464eab661ba575,2,700,9,2926
3863a6df816f3b8ce0358a1243541fcb,5,1225,9,35280
386486367c1f9d4f587a8864ccb6902b,54,835,14,11880
38650206798cd31f659906705a0eff70,1,1800,11,22050
3865cc3c59d3375d97e65b938d9d25b3,1,300,28,2816
38678a5e13a692f0688857023bc46db6,1,150,9,1428
3868f82bc773d8de017afc65aa1fd803,1,933,46,2856
3869f6f786f62c6b885593406506aaab,1,200,27,2816
386a4f2070eb63feb31e2147c0aecfae,1,150,5,2128
386cb36cffc83f379c65f1329bd66508,1,400,3,4320
386eebb43722ab502f04f7900bd2451b,21,117,14,720
3871b7939245ed35ab97c7d3924c6862,5,300,7,3264
3877375bc8e2856da0375e2295d32360,1,1000,31,8000
3877d1c5a012c0c315cb72f7588b7a56,3,250,19,1536
3879913e3a462abe3be99c14310898b5,6,250,13,17745
387db3d5d5b6b826e84c8bf648f371e5,1,300,4,1936
387e781bdd254dd8821e6194af0fa8d7,5,9950,8,56400
387f1559343d513c4383bdb99672e431,2,1050,9,21000
3880d25d502b15b1de6fddc42ad1d67a,3,9850,14,183750
3881e42dae9f77fcbaf9f23020b7ef44,1,800,10,15640
388404eabf1c32aa6fc51105ce5220d7,1,300,5,1309
388517f6230f1fdef794b9c075180a0c,1,200,13,2016
3889a02f55ae9a5e5e321c4a4d2eee64,1,16300,58,27000
38907b29879ddc50f67e714102146e61,1,500,9,25200
38947803f4effe2c45539bd71b509529,1,2633,11,21460
38956cecc0bc8d8837371d0aeeefeb59,4,350,13,4800
38969df72ffea063ee2905f51b08d428,2,4400,23,11250
389711d6c8aa737f6f70e948946de005,1,1650,32,3700
3898ab895c82d9286015bde372510180,3,300,7,5760
38991d9514cf1298f8ac1d66d8aefeba,3,5950,10,20539
389c2351d11b4f543c93ceb7e966315d,1,850,5,6512
389c9ee4cb69aba5aad6e8087a4982b1,1,1300,21,20956
389d119b48cf3043d311335e499d9c6b,390,1750,15,32560
389d38a555287ebf3413ce43392cf007,2,400,12,352
389dab2c3ff642d27fccf64962be5d4c,1,2146,12,16632
389e3d8b3dba6f6166e1e0f4e242e11e,1,6350,6,38016
389e547608604fa4ffd18d40703b5416,1,1700,5,5460
38a3986954ae656fba0263c496a8b447,1,1300,5,16422
38a3b0c53acb7f9b75ba80fa1c597219,2,313,12,2856
38add59349dc5b9c3effc6b93925cb97,2,1100,13,27000
38afdf723b95d455b418a0f57d623c6b,4,2500,15,5712
38bbdd7cf8ec37b401531aa741bf2394,1,270,16,2464
38c56c5c5b16958d95bf8254498ad555,10,500,13,1936
38c88a38a170097d9e923d66baec7e0f,1,4875,5,14965
38ca370eb78337543f61175cf96964c0,3,4100,8,40068
38cc17614e78b88b0cb0d44063572e22,2,300,16,1105
38d070104c7e27171e177d581758a90f,4,450,9,5280
38d2319e71779e74d3f37e0f5cf8a5a5,1,850,7,2016
38d3d8beb882d46c0ecbd12cf224753f,1,1000,13,11520
38d81441a145665231f53df8e97f52e5,1,1500,9,35200
38da2dd3fddf4b5eda6d46d781fde41b,1,1150,12,6525
38dcb9ae53c258cfba73583f9454d721,4,6000,18,34884
38df299a636da61c8341b984b9d799df,1,6200,5,38663
38e1784cae89a04473ff96b4ae246419,2,1350,9,6750
38e24e4d6dbde6523f2ffdfe01ea09ec,2,600,30,12000
38ee4d10d9cc06446c5e830df039532e,1,200,7,4096
38ef3053f28ce654357313ac96520552,1,5300,4,15000
38ef617a023fc4398829dd8c2b9e8be6,9,650,19,2560
38f16086ec7bd2fc9f61f4271c6df59d,1,400,7,6000
38f2d4b26820d63dc2675d6fbfafe1bb,1,355,5,4862
38f3677364ecf032090b33915b155161,8,9950,10,58621
38f6f11c49e90b02571dea02043c9e3a,2,3000,8,8349
38f82b1c10c441adf66cda952e0b6096,1,11950,13,68208
38f894aa22356ddb9e98478fbc016083,1,600,4,2560
38fa750a3a3b3204f169c86a3284d387,10,183,10,4608
38fae4a77e7b8728d1ac50ff3c5bc7a9,1,1100,19,3360
38fbdbd0a9be4733e29cd1afe360e23b,1,500,9,1248
38fe0e2fa28ed26b9d47b0cd5d15bf78,1,400,23,2816
38fe6c6d09fdd00ab33136f622b36788,1,2200,10,11200
3904e66405ea8ec8d104534682a38c6d,4,200,15,12000
3907f392eb7a6ba1d75fb55b28f7a27e,1,1083,14,45120
390b11d5e6df7f88831bb38cfda1613d,1,3100,9,21120
3918438461819ce9da3aad383410a292,2,8800,17,6960
39184c850194aa002371b2d16c373f3e,3,5950,9,25200
391ae69031bcca826279a84f5c4034e8,1,3950,4,34125
391f848f4bc78479c9370a65a94f1d7f,1,2850,4,26250
3922a12e2b50a07d347a397fa634f504,1,18438,13,108147
392751de4e1e7a915ac4d838c3124f6d,2,645,5,4608
3929458059a1c837b0d37c96b1e3f30a,1,1600,20,15876
39295d6c2311ab7091b5fc95bb51bbe7,2,1150,13,6552
3932e37f1f658768ac53fbe680f145bc,3,1100,6,12000
3933e8a85308e9e9e9bc428355ba203e,3,1900,16,23625
39342c8e5e512bb1757779a3821a450f,3,20900,10,20250
393564b0bcdda0d8c4ada9d780ebcebe,3,1800,17,23936
39377e2d331b8af5a19bc565215e3a8c,2,2500,32,6300
3938defa878985e56e22db94bbdea2ff,6,6250,11,18750
39397cf4e7567e4360d1cdef4e29744c,2,1000,7,9520
393a34515d1baf69f595647e2d74c62f,1,1600,8,6450
3940247162a820eff119efe47b02182f,1,518,4,12673
3949e64107312670dd261c3d6edbfcea,3,5300,14,33600
394e7e390f3282732faa3a73a6033c3a,1,200,8,3024
3951784ecfbd4c912d2e02245d8b5e89,2,1200,11,7500
3952bdd2bc1fc8c324a78de21ae4d801,1,900,5,7560
3954b1f7435552939dd7fdc5cbfea1e4,1,1300,19,6500
3963a38599692e337822f032da892d5e,1,600,10,8712
396bf7d8b2215de13a3332d2426e2abb,3,1338,23,3696
396fb20791c69a78b3ec80ccc7e9edad,1,300,11,2704
397192d59d6294262d63b01e93b3d4dd,1,1050,12,8000
3976b9f62045be05e8bbd11c4fc19360,1,6100,24,24300
3986c6e32f39114eff1ded07f1cb16fb,2,413,14,2688
398eb7af23a74b3470f90b1744a48697,2,367,7,6615
398f22ec36f9955449190bf09e971d83,1,1750,18,3840
3991c74594bbda8156ecfbe9e8b7cbe9,1,408,1,1840
399656db7a0d49d36300b81120bffeb1,6,3225,17,6000
399b5ae65ca9680e1d5d1b314439e4d1,2,1617,21,4576
399f54c06661d06ca45c6e24ed238e0e,3,1100,4,11286
39a0257f2ddaad536f01a4d2cacf7392,1,300,6,4356
39a0578866cba21bcead91f5221af2a8,1,200,4,3248
39a1a3b9314738724fce4b2907ae6686,6,1550,9,7616
39a39074c35b5b8a466c85cf1d5b3387,3,500,21,50000
39a7355be858c501ee022aaf6461bccd,3,8800,17,18480
39a943faa3e2debdb3c8db4d4f088849,1,1650,11,32148
39aa98469aa7460a9764311b3f8efb12,17,350,14,3800
39ac5a8bd0d6a65378c7d952d58b4478,1,2300,16,11040
39af1c81c0e72ebd1f5454972c24ca38,1,498,6,5832
39af1cd37608a2db10b81fd2350ce047,1,533,6,5760
39af958c865cffb372490d50c207d776,2,2850,6,20160
39b146e69c32ffe0a469e95a71585843,4,2400,15,3872
39b163e43ba84533daaba94c5a0712de,1,200,12,1232
39b412b5207741a171a17c32e630fe70,1,400,10,828
39b5afc4814b4e72b2bfe4f4806aac25,4,600,18,1936
39ba5f1db5ac837acc139b27369791c6,1,3000,13,8349
39c0f867b8567f91295186c270767552,2,300,16,6776
39c1ee864a1e202ce16e57becca2f68a,3,550,14,7514
39c2d21cf22d1de8f38bb81aabbf44cb,1,400,22,23625
39d2584d35b8c7a0deed61ac2e884b9a,1,1907,3,39480
39d4f8671e6c7b08d7d0036f4f46390f,3,6600,22,39375
39d5577b413907bf3a1d2f9ab9510863,1,1500,8,6000
39d5f0edfbb6ee4d1c524dd620c0bc7a,1,425,4,2232
39d927da9853bc98764f42316d02351f,1,2100,13,23100
39dc16aaca25e1f0ab28d16d72703082,1,600,10,3840
39e09cc90decacc7e5ab1a15fea86f56,1,450,2,1750
39e2a9a2f088b50daf806b7a7e1aea82,5,450,13,5120
39e3d246a3edd7b9ceba203155c1542c,2,1050,27,2560
39e96bf755a2107369e9e9654476d831,1,2200,11,40000
39ed944861999a8283f213a8c0ee366f,1,4700,6,17408
39eef1b4d9ab7a5a121d3436b03ce7d3,7,1550,18,7500
39f000b98dd611ffc87b68c5a6efc550,1,7500,10,25200
39f3ae59da5b8f220b4a98a157b93af2,1,2550,14,12000
39f9ab5ea27485a4c3d32ee4c45630d8,1,450,16,23625
39fab2af0c4e38ee29c6b8e05c81f93a,1,250,7,1320
39fb1b20d35ef11b96ddb1180d89c25d,3,700,6,13475
39fbb313b6c8c6cc28e358f37e3068c1,1,300,10,1936
39fc0322ba2fdb70b5c3f6ff32baa4a5,1,1250,4,12600
39fed4eaa7c5632965cb9736ff7e7a97,1,150,7,5967
3a0016b5206c460ba3c5987018fea822,1,400,43,2772
3a05a947f28cf46d789adedc107d7595,13,3450,8,4800
3a05f25f787e81cdd89d9612bff31bd8,1,400,9,4096
3a081630438070b86de554fac9edcc7a,4,900,13,3125
3a08fe43ce64c50310704384c1725c20,1,1400,21,47250
3a0a670620f51d9287a85a9d81474dc0,1,1250,8,18432
3a0e83258aa8612b4e2d4d5d8a246f33,2,470,17,3960
3a12fe499b9342f78cb827ee18393e7f,5,1050,13,6250
3a135477bf41350a0b1d8afdf616d446,5,600,10,8892
3a14e4f8d0d1c5be2acb3cd00d9c8047,1,200,38,640
3a156bd35ef75525c9b43dbed71a9734,1,200,9,6318
3a166c25c4271d3b28fdb6aeadc0897c,1,1100,21,2800
3a16a1a14bd38281492d2a047c96e04d,3,1600,8,22500
3a1855685a49813f60e6193864f7215e,1,11450,5,195624
3a1d2391ad7b58b404bce1939446332b,1,800,1,7500
3a221f8b6066d77649602c0ea9ec8922,1,8000,6,78204
3a22eb30c7bdd30bf0a4729ed8614d82,2,1199,6,12650
3a264b078bf20e98f315ff65c23fa263,6,8100,9,49680
3a291232233a1095ce36ff646b7ea383,1,150,31,2128
3a2c32450609ca9f17e919385cc2c943,1,11700,8,24000
3a2df6d2493defbb3b0f25c4f359423f,3,1100,14,10000
3a33c980b62eb1ef3b8ae61b6fc6fe55,2,2363,12,11799
3a3502ecc84a931af1064f5a82ed267a,1,500,16,2520
3a361fad1e42318dd4a6fe415363067f,2,1850,23,15435
3a362c0e7f9a69276e2d95869a3e143b,14,150,7,990
3a38644e1618e84be3ed8d94b22e4b52,1,800,9,12480
3a39c179470806b09fb138536170cca3,1,2146,5,16632
3a3f0628722b2f548673a2f7f5fa5605,5,250,15,4617
3a4113a7009a9fda9cc0021c98b74332,1,550,11,1728
3a44e1cd6610483f2ab5e0ca8c2a4b45,1,700,7,35000
3a4615e315386cd6bdbb427b3a570e42,1,1250,5,31616
3a4c258c71b027dfe480fdb608e2d9a1,1,1400,22,8712
3a4db42aea95097b7a616b36f21d143f,4,1000,8,40128
3a50509ecc44f58f235ec751ad7fe8e3,1,600,16,20000
3a53c1796dd7e4050fdfd2f5d4c90f70,2,6350,11,38080
3a56b62f46a9b0557e724950daa575c4,1,150,23,10648
3a58b2c6aa002adafb77ac772f768975,1,1200,9,7200
3a594e201c33eeb699e72b5fb9f48dd6,1,1700,12,22050
3a5bfc952a6ad85598f16e431eb7622b,1,2530,2,5491
3a5d57db958f4fec143599e2c7113f17,4,800,24,8000
3a5ef18a79b288df31a2b4bf5b2d17ce,1,1200,7,5250
3a63b10313110f0bc85970e125f977e3,1,9950,4,70735
3a63f38267d980e6107579e72c2f1c51,1,850,9,4096
3a64d31450c3b7d6451627e5fad88d77,1,200,7,2856
3a6a9e7379724852b2f023734de7870d,1,75,4,690
3a6e1126835fc77d816b7c7928f2454c,3,150,6,3072
3a70556370b28da113dfdd18d2da5413,1,633,26,6300
3a70aac3c4707d6a2a786cd7ef88bf75,1,2700,20,8349
3a7553224e54d216c4a65c85f2d04deb,6,9475,12,60420
3a77cc438baf789ed16b12b553ce504a,1,600,6,25000
3a7d90845985f39048815a6939c56be4,6,273,6,5040
3a8023f6ae79b6b7da36d630f2ee1658,2,8200,12,49280
3a806ac1ab98107febb4ffcf38bc1fac,21,4750,14,60000
3a807175ca79ae358737db8127977d35,1,264,7,5985
3a8320b027e8c8359d0a326844bc03e1,1,2000,15,6000
3a840a54907a1cb180954630cda7928f,1,500,10,2816
3a85491e291016cb452b9b8e78c30ddb,3,2600,11,27115
